available_recall,eval_date,matched_cases_recalled,paper_id,pool_available_cases,raw_recall,selected_candidates,threshold
0.0,2024-12-01,0,30,0,0.0,59,1.9428853190358807e-30
0.0,2024-12-01,0,30,0,0.0,60,5.977042158876908e-31
0.0,2024-12-01,0,30,0,0.0,63,2.0418222162829817e-31
0.0,2024-12-01,0,30,0,0.0,166,0.0
0.0,2024-04-05,0,31,0,0.0,157,0.0
0.0,2024-06-12,0,32,0,0.0,1,0.0025858403904870614
0.0,2024-06-12,0,32,0,0.0,2,0.0022137349632975144
0.0,2024-06-12,0,32,0,0.0,3,0.0015840901543746572
0.0,2024-06-12,0,32,0,0.0,4,0.0013578129126961193
0.0,2024-06-12,0,32,0,0.0,5,0.000960522216882424
0.0,2024-06-12,0,32,0,0.0,6,0.0006503342100546144
0.0,2024-06-12,0,32,0,0.0,7,0.0006373136614447614
0.0,2024-06-12,0,32,0,0.0,8,0.0006300106102684595
0.0,2024-06-12,0,32,0,0.0,10,0.0006114032174779378
0.0,2024-06-12,0,32,0,0.0,11,2.0689401131757142e-05
0.0,2024-06-12,0,32,0,0.0,12,7.668852521904235e-06
0.0,2024-06-12,0,32,0,0.0,13,1.0829983736211596e-27
0.0,2024-06-12,0,32,0,0.0,14,9.0679037384161e-28
0.0,2024-06-12,0,32,0,0.0,16,6.026526127956054e-28
0.0,2024-06-12,0,32,0,0.0,18,5.016287174442949e-28
0.0,2024-06-12,0,32,0,0.0,20,3.694236257850002e-28
0.0,2024-06-12,0,32,0,0.0,83,0.0
0.0,2024-08-27,0,33,0,0.0,1,0.005448564675592392
0.0,2024-08-27,0,33,0,0.0,2,0.000975006310369165
0.0,2024-08-27,0,33,0,0.0,93,0.0
0.0,2023-10-12,0,34,0,0.0,1,0.003475422723593284
0.0,2023-10-12,0,34,0,0.0,2,0.0025422262483707258
0.0,2023-10-12,0,34,0,0.0,3,0.002378195297896673
0.0,2023-10-12,0,34,0,0.0,4,0.0023649490227456165
0.0,2023-10-12,0,34,0,0.0,5,0.0015814912822229904
0.0,2023-10-12,0,34,0,0.0,6,0.0014508149878657366
0.0,2023-10-12,0,34,0,0.0,7,0.0010738938056565324
0.0,2023-10-12,0,34,0,0.0,10,0.0010516125832011592
0.0,2023-10-12,0,34,0,0.0,11,0.001022526981221691
0.0,2023-10-12,0,34,0,0.0,12,0.0010113993447869378
0.0,2023-10-12,0,34,0,0.0,13,0.0009219513055222021
0.0,2023-10-12,0,34,0,0.0,14,0.0008729513425408199
0.0,2023-10-12,0,34,0,0.0,15,0.0007246503356740798
0.0,2023-10-12,0,34,0,0.0,16,0.0007032912931999671
0.0,2023-10-12,0,34,0,0.0,17,0.0006882358298085786
0.0,2023-10-12,0,34,0,0.0,18,0.0006266857256656459
0.0,2023-10-12,0,34,0,0.0,19,0.0006248759018214963
0.0,2023-10-12,0,34,0,0.0,20,0.0004726470535129812
0.0,2023-10-12,0,34,0,0.0,21,0.00043983023433499357
0.0,2023-10-12,0,34,0,0.0,24,0.00039920240466457727
0.0,2023-10-12,0,34,0,0.0,25,0.00030855938540350086
0.0,2023-10-12,0,34,0,0.0,26,0.00030496060563768243
0.0,2023-10-12,0,34,0,0.0,27,0.0002914338254945353
0.0,2023-10-12,0,34,0,0.0,28,0.0002590738508891293
0.0,2023-10-12,0,34,0,0.0,29,0.00025028326922659747
0.0,2023-10-12,0,34,0,0.0,30,0.00023542634511697328
0.0,2023-10-12,0,34,0,0.0,31,0.000233714767644711
0.0,2023-10-12,0,34,0,0.0,32,0.00023119822188477854
0.0,2023-10-12,0,34,0,0.0,33,0.00022893511532870643
0.0,2023-10-12,0,34,0,0.0,45,0.0002274833210010687
0.0,2023-10-12,0,34,0,0.0,46,9.504867953761322e-05
0.0,2023-10-12,0,34,0,0.0,47,4.944286157769221e-05
0.0,2023-10-12,0,34,0,0.0,48,1.2154800035266343e-05
0.0,2023-10-12,0,34,0,0.0,49,1.0435005891047413e-05
0.0,2023-10-12,0,34,0,0.0,50,6.473186919004262e-06
0.0,2023-10-12,0,34,0,0.0,51,4.586252863747025e-06
0.0,2023-10-12,0,34,0,0.0,55,3.714900883709822e-06
0.0,2023-10-12,0,34,0,0.0,56,3.7023913439218712e-06
0.0,2023-10-12,0,34,0,0.0,57,3.5773119620909387e-06
0.0,2023-10-12,0,34,0,0.0,58,2.9789598618502836e-06
0.0,2023-10-12,0,34,0,0.0,59,1.451794327637737e-06
0.0,2023-10-12,0,34,0,0.0,168,0.0
0.0,2024-11-10,0,35,0,0.0,1,0.005955684261002082
0.0,2024-11-10,0,35,0,0.0,2,0.005831837365119847
0.0,2024-11-10,0,35,0,0.0,3,0.003785817501501415
0.0,2024-11-10,0,35,0,0.0,4,0.0027186225793934117
0.0,2024-11-10,0,35,0,0.0,8,0.0017476859438957644
0.0,2024-11-10,0,35,0,0.0,9,0.0008014354724362457
0.0,2024-11-10,0,35,0,0.0,10,0.0004849343918465417
0.0,2024-11-10,0,35,0,0.0,163,0.0
0.0,2024-01-19,0,36,0,0.0,1,0.002300344779994193
0.0,2024-01-19,0,36,0,0.0,2,0.0021931415388608483
0.0,2024-01-19,0,36,0,0.0,3,0.0013911873362841126
0.0,2024-01-19,0,36,0,0.0,4,0.0012595219637840979
0.0,2024-01-19,0,36,0,0.0,5,0.0011931279850071557
0.0,2024-01-19,0,36,0,0.0,6,0.00108209111853026
0.0,2024-01-19,0,36,0,0.0,7,0.0010741167057719645
0.0,2024-01-19,0,36,0,0.0,8,0.0009441373488352068
0.0,2024-01-19,0,36,0,0.0,9,0.0009197526232667281
0.0,2024-01-19,0,36,0,0.0,10,0.0009113308971766511
0.0,2024-01-19,0,36,0,0.0,11,0.0007235551706844818
0.0,2024-01-19,0,36,0,0.0,12,0.0005719227587330341
0.0,2024-01-19,0,36,0,0.0,13,0.0005359667930996161
0.0,2024-01-19,0,36,0,0.0,14,0.0005317787086380149
0.0,2024-01-19,0,36,0,0.0,15,0.00039123845222354385
0.0,2024-01-19,0,36,0,0.0,18,0.00037258683029650234
0.0,2024-01-19,0,36,0,0.0,19,0.00034969951997112115
0.0,2024-01-19,0,36,0,0.0,23,0.00031120652502558357
0.0,2024-01-19,0,36,0,0.0,24,0.0002688168101900625
0.0,2024-01-19,0,36,0,0.0,25,0.00016784380885627066
0.0,2024-01-19,0,36,0,0.0,28,0.00014049614964747217
0.0,2024-01-19,0,36,0,0.0,29,4.3326311458111e-05
0.0,2024-01-19,0,36,0,0.0,30,1.0593799038309942e-05
0.0,2024-01-19,0,36,0,0.0,31,9.908674148740803e-06
0.0,2024-01-19,0,36,0,0.0,33,4.878116503995472e-06
0.0,2024-01-19,0,36,0,0.0,36,1.2200605688562811e-06
0.0,2024-01-19,0,36,0,0.0,106,0.0
0.0,2023-10-24,0,38,0,0.0,1,0.002693724974155815
0.0,2023-10-24,0,38,0,0.0,2,0.0021795867111834375
0.0,2023-10-24,0,38,0,0.0,3,0.0021495919877812385
0.0,2023-10-24,0,38,0,0.0,4,0.002116515765013379
0.0,2023-10-24,0,38,0,0.0,6,0.0021164981939795686
0.0,2023-10-24,0,38,0,0.0,7,0.0016932064577565198
0.0,2023-10-24,0,38,0,0.0,9,0.001693198555183655
0.0,2023-10-24,0,38,0,0.0,10,0.0004725155097848054
0.0,2023-10-24,0,38,0,0.0,11,0.00015978557748212393
0.0,2023-10-24,0,38,0,0.0,12,9.343843363131248e-05
0.0,2023-10-24,0,38,0,0.0,13,8.727710693429699e-05
0.0,2023-10-24,0,38,0,0.0,14,3.3973540892256584e-05
0.0,2023-10-24,0,38,0,0.0,15,2.3443084920088098e-05
0.0,2023-10-24,0,38,0,0.0,16,2.296432815032846e-05
0.0,2023-10-24,0,38,0,0.0,17,2.236950635082478e-05
0.0,2023-10-24,0,38,0,0.0,18,2.196418518780338e-05
0.0,2023-10-24,0,38,0,0.0,19,2.1899089209175283e-05
0.0,2023-10-24,0,38,0,0.0,20,2.1718684326539213e-05
0.0,2023-10-24,0,38,0,0.0,21,2.161924165570528e-05
0.0,2023-10-24,0,38,0,0.0,26,2.1435503363022953e-05
0.0,2023-10-24,0,38,0,0.0,27,7.133098872255377e-06
0.0,2023-10-24,0,38,0,0.0,28,6.825467541528406e-06
0.0,2023-10-24,0,38,0,0.0,29,6.796468481139846e-06
0.0,2023-10-24,0,38,0,0.0,30,1.3177460998398147e-06
0.0,2023-10-24,0,38,0,0.0,31,1.2615349763890862e-06
0.0,2023-10-24,0,38,0,0.0,32,1.2154758932096065e-06
0.0,2023-10-24,0,38,0,0.0,33,1.1314130508235445e-06
0.0,2023-10-24,0,38,0,0.0,34,1.094918540171138e-06
0.0,2023-10-24,0,38,0,0.0,35,9.340029878018267e-07
0.0,2023-10-24,0,38,0,0.0,36,7.890756701289576e-07
0.0,2023-10-24,0,38,0,0.0,37,7.030129446002905e-07
0.0,2023-10-24,0,38,0,0.0,38,6.916808961131013e-07
0.0,2023-10-24,0,38,0,0.0,39,6.913558726339246e-07
0.0,2023-10-24,0,38,0,0.0,40,6.167010900542706e-07
0.0,2023-10-24,0,38,0,0.0,41,4.635858461523318e-07
0.0,2023-10-24,0,38,0,0.0,42,4.2150115404907355e-07
0.0,2023-10-24,0,38,0,0.0,43,4.061559240095077e-07
0.0,2023-10-24,0,38,0,0.0,44,3.6388826063409045e-07
0.0,2023-10-24,0,38,0,0.0,45,3.4792939666139683e-07
0.0,2023-10-24,0,38,0,0.0,47,3.432092636896289e-07
0.0,2023-10-24,0,38,0,0.0,48,3.3702758991065347e-07
0.0,2023-10-24,0,38,0,0.0,51,1.837382926823266e-07
0.0,2023-10-24,0,38,0,0.0,52,3.8455861136348775e-08
0.0,2023-10-24,0,38,0,0.0,53,3.0436800844318735e-08
0.0,2023-10-24,0,38,0,0.0,54,1.7319494293716132e-08
0.0,2023-10-24,0,38,0,0.0,55,1.3691931114498038e-08
0.0,2023-10-24,0,38,0,0.0,56,1.1098382080918161e-08
0.0,2023-10-24,0,38,0,0.0,57,7.048867753973465e-09
0.0,2023-10-24,0,38,0,0.0,58,6.3861885108895215e-09
0.0,2023-10-24,0,38,0,0.0,60,3.008386567079431e-09
0.0,2023-10-24,0,38,0,0.0,61,2.2314546873447649e-10
0.0,2023-10-24,0,38,0,0.0,62,2.011059033449513e-10
0.0,2023-10-24,0,38,0,0.0,174,0.0
0.0,2025-08-07,0,39,0,0.0,192,0.0
0.0,2025-11-07,0,40,0,0.0,1,0.004240993280395108
0.0,2025-11-07,0,40,0,0.0,2,0.0017221292316237631
0.0,2025-11-07,0,40,0,0.0,3,0.0016127720925446186
0.0,2025-11-07,0,40,0,0.0,4,0.0008178256441709683
0.0,2025-11-07,0,40,0,0.0,5,0.0007749395478155467
0.0,2025-11-07,0,40,0,0.0,145,0.0
0.0,2025-01-18,0,41,0,0.0,1,0.007966692424150393
0.0,2025-01-18,0,41,0,0.0,2,0.005679296835463205
0.0,2025-01-18,0,41,0,0.0,3,0.002560121032707949
0.0,2025-01-18,0,41,0,0.0,4,0.0018021904638141485
0.0,2025-01-18,0,41,0,0.0,6,0.0007579305688938005
0.0,2025-01-18,0,41,0,0.0,145,0.0
0.0,2025-04-25,0,42,1,0.0,1,0.02538130379636145
1.0,2025-04-25,1,42,1,0.2,137,0.0
0.0,2024-01-04,0,43,0,0.0,1,0.00556951867259168
0.0,2024-01-04,0,43,0,0.0,2,0.004952869255008983
0.0,2024-01-04,0,43,0,0.0,3,0.0024087503601706653
0.0,2024-01-04,0,43,0,0.0,4,0.00199875029886502
0.0,2024-01-04,0,43,0,0.0,5,0.0015228573705638247
0.0,2024-01-04,0,43,0,0.0,6,0.0014005435279249073
0.0,2024-01-04,0,43,0,0.0,7,0.0012030226571658586
0.0,2024-01-04,0,43,0,0.0,8,0.000987753409242664
0.0,2024-01-04,0,43,0,0.0,10,0.0005160578577039502
0.0,2024-01-04,0,43,0,0.0,11,0.0004450266060972478
0.0,2024-01-04,0,43,0,0.0,14,0.0004100000613056451
0.0,2024-01-04,0,43,0,0.0,15,2.2704233141655228e-33
0.0,2024-01-04,0,43,0,0.0,16,2.0729951998902615e-33
0.0,2024-01-04,0,43,0,0.0,123,0.0
0.0,2024-06-05,0,44,0,0.0,1,0.002780641795546252
0.0,2024-06-05,0,44,0,0.0,2,0.0015405057333401577
0.0,2024-06-05,0,44,0,0.0,3,0.0011883814185011331
0.0,2024-06-05,0,44,0,0.0,4,0.0011030182778287813
0.0,2024-06-05,0,44,0,0.0,5,0.0007121552863616314
0.0,2024-06-05,0,44,0,0.0,6,0.000678413633291908
0.0,2024-06-05,0,44,0,0.0,7,0.0005998588098395135
0.0,2024-06-05,0,44,0,0.0,8,0.0005922166537381062
0.0,2024-06-05,0,44,0,0.0,9,0.000493149922244211
0.0,2024-06-05,0,44,0,0.0,10,0.0002456499381268072
0.0,2024-06-05,0,44,0,0.0,11,0.00022920082636579138
0.0,2024-06-05,0,44,0,0.0,12,0.00022869191990816212
0.0,2024-06-05,0,44,0,0.0,13,0.00022861804694220404
0.0,2024-06-05,0,44,0,0.0,14,0.0002169647220225171
0.0,2024-06-05,0,44,0,0.0,15,0.0002066367658835133
0.0,2024-06-05,0,44,0,0.0,18,0.00019749981539097117
0.0,2024-06-05,0,44,0,0.0,19,6.154988654616182e-06
0.0,2024-06-05,0,44,0,0.0,104,0.0
0.0,2024-03-01,0,45,0,0.0,1,0.004965248534712432
0.0,2024-03-01,0,45,0,0.0,2,0.0035952574299180605
0.0,2024-03-01,0,45,0,0.0,3,0.003501132653684438
0.0,2024-03-01,0,45,0,0.0,5,0.0028637870835157104
0.0,2024-03-01,0,45,0,0.0,6,0.002266235980728758
0.0,2024-03-01,0,45,0,0.0,7,0.0016851794967640357
0.0,2024-03-01,0,45,0,0.0,8,0.00140662922941785
0.0,2024-03-01,0,45,0,0.0,9,0.0009238856424180674
0.0,2024-03-01,0,45,0,0.0,12,0.0006608739423497795
0.0,2024-03-01,0,45,0,0.0,13,0.000508767743079994
0.0,2024-03-01,0,45,0,0.0,14,1.8659987927741477e-05
0.0,2024-03-01,0,45,0,0.0,16,6.455308031093396e-57
0.0,2024-03-01,0,45,0,0.0,157,0.0
0.0,2026-01-28,0,46,0,0.0,1,0.006211132738025672
0.0,2026-01-28,0,46,0,0.0,2,0.005002409498475155
0.0,2026-01-28,0,46,0,0.0,3,0.003528109892631218
0.0,2026-01-28,0,46,0,0.0,4,0.003152572848641044
0.0,2026-01-28,0,46,0,0.0,5,0.002913746624270519
0.0,2026-01-28,0,46,0,0.0,6,0.0023985756333615017
0.0,2026-01-28,0,46,0,0.0,7,0.002012274933017327
0.0,2026-01-28,0,46,0,0.0,8,0.0015720133458803553
0.0,2026-01-28,0,46,0,0.0,9,0.0014900578998327221
0.0,2026-01-28,0,46,0,0.0,10,0.0014288942987519591
0.0,2026-01-28,0,46,0,0.0,11,0.0012630414259155128
0.0,2026-01-28,0,46,0,0.0,12,0.0011768126118394426
0.0,2026-01-28,0,46,0,0.0,15,0.0010882558548762622
0.0,2026-01-28,0,46,0,0.0,17,0.0009317960028761048
0.0,2026-01-28,0,46,0,0.0,18,0.000702170438722338
0.0,2026-01-28,0,46,0,0.0,19,0.0006455573173489603
0.0,2026-01-28,0,46,0,0.0,20,0.0005330369626396944
0.0,2026-01-28,0,46,0,0.0,21,0.000508222738142132
0.0,2026-01-28,0,46,0,0.0,23,0.0004751539648051286
0.0,2026-01-28,0,46,0,0.0,24,8.855675696318022e-05
0.0,2026-01-28,0,46,0,0.0,25,5.7615037505457226e-05
0.0,2026-01-28,0,46,0,0.0,26,3.087093217843509e-05
0.0,2026-01-28,0,46,0,0.0,27,2.1615896386142375e-05
0.0,2026-01-28,0,46,0,0.0,28,2.5915765876362803e-06
0.0,2026-01-28,0,46,0,0.0,164,0.0
0.0,2024-03-08,0,47,0,0.0,2,1.3114370671393422e-22
0.0,2024-03-08,0,47,0,0.0,4,1.3114370671393412e-22
0.0,2024-03-08,0,47,0,0.0,5,1.0531237054300774e-22
0.0,2024-03-08,0,47,0,0.0,7,6.557185335696711e-23
0.0,2024-03-08,0,47,0,0.0,160,0.0
0.0,2023-01-11,0,48,0,0.0,155,0.0
0.0,2025-07-14,0,49,0,0.0,1,0.004292088408809813
0.0,2025-07-14,0,49,0,0.0,2,0.0041742724935707135
0.0,2025-07-14,0,49,0,0.0,3,0.0022803149713344966
0.0,2025-07-14,0,49,0,0.0,5,0.002146768710979224
0.0,2025-07-14,0,49,0,0.0,6,0.0017985191648925204
0.0,2025-07-14,0,49,0,0.0,7,0.0017076569291880194
0.0,2025-07-14,0,49,0,0.0,9,0.0015027380976854572
0.0,2025-07-14,0,49,0,0.0,10,0.0007644025979677263
0.0,2025-07-14,0,49,0,0.0,11,9.68330491106329e-05
0.0,2025-07-14,0,49,0,0.0,14,6.218853362872776e-05
0.0,2025-07-14,0,49,0,0.0,15,1.4501235341607888e-05
0.0,2025-07-14,0,49,0,0.0,16,5.149539894096324e-06
0.0,2025-07-14,0,49,0,0.0,185,0.0
0.0,2023-09-05,0,50,0,0.0,1,0.005877312567754377
0.0,2023-09-05,0,50,0,0.0,2,0.002803303864158171
0.0,2023-09-05,0,50,0,0.0,3,0.00259569162490479
0.0,2023-09-05,0,50,0,0.0,4,0.001732081185837335
0.0,2023-09-05,0,50,0,0.0,6,0.0016709771156558258
0.0,2023-09-05,0,50,0,0.0,7,0.0015511808704281242
0.0,2023-09-05,0,50,0,0.0,8,0.0013102433980016978
0.0,2023-09-05,0,50,0,0.0,9,0.001268928321809889
0.0,2023-09-05,0,50,0,0.0,12,0.0009516733119428635
0.0,2023-09-05,0,50,0,0.0,13,8.125659130877206e-05
0.0,2023-09-05,0,50,0,0.0,14,6.757530988668987e-05
0.0,2023-09-05,0,50,0,0.0,15,3.592134634750674e-05
0.0,2023-09-05,0,50,0,0.0,17,1.4180392005111351e-05
0.0,2023-09-05,0,50,0,0.0,18,4.0225452817130003e-07
0.0,2023-09-05,0,50,0,0.0,20,1.6906240514118534e-37
0.0,2023-09-05,0,50,0,0.0,21,1.6906240514118532e-37
0.0,2023-09-05,0,50,0,0.0,160,0.0
0.0,2026-03-12,0,51,0,0.0,1,0.006674029797438342
0.0,2026-03-12,0,51,0,0.0,2,0.002492798493036887
0.0,2026-03-12,0,51,0,0.0,12,0.0023739719366483547
0.0,2026-03-12,0,51,0,0.0,14,0.00028857877980072107
0.0,2026-03-12,0,51,0,0.0,15,8.594078573889895e-05
0.0,2026-03-12,0,51,0,0.0,18,8.159667379141114e-05
0.0,2026-03-12,0,51,0,0.0,140,0.0
0.0,2025-03-12,0,52,0,0.0,181,0.0
0.0,2024-07-28,0,53,0,0.0,1,0.002696297506333403
0.0,2024-07-28,0,53,0,0.0,184,0.0
0.0,2025-11-13,0,54,0,0.0,3,0.003824149628360661
0.0,2025-11-13,0,54,0,0.0,149,0.0
0.0,2026-02-25,0,55,0,0.0,154,0.0
0.0,2026-03-05,0,56,0,0.0,1,1.2346028172327575e-15
0.0,2026-03-05,0,56,0,0.0,2,8.355985563308366e-16
0.0,2026-03-05,0,56,0,0.0,3,7.693300836298662e-16
0.0,2026-03-05,0,56,0,0.0,4,5.964914567943453e-16
0.0,2026-03-05,0,56,0,0.0,5,4.847098851490454e-16
0.0,2026-03-05,0,56,0,0.0,6,4.163255658857294e-16
0.0,2026-03-05,0,56,0,0.0,7,4.038467259588819e-16
0.0,2026-03-05,0,56,0,0.0,10,3.728106217440793e-16
0.0,2026-03-05,0,56,0,0.0,11,3.0913369554697123e-16
0.0,2026-03-05,0,56,0,0.0,12,2.4660426331346447e-16
0.0,2026-03-05,0,56,0,0.0,14,1.3107492970631446e-16
0.0,2026-03-05,0,56,0,0.0,174,0.0
0.0,2026-01-27,0,57,0,0.0,106,0.0
0.0,2025-12-03,0,58,0,0.0,1,0.0023942887248746517
0.0,2025-12-03,0,58,0,0.0,163,0.0
0.0,2023-02-17,0,59,0,0.0,1,0.002377109516584001
0.0,2023-02-17,0,59,0,0.0,2,0.002286502705223462
0.0,2023-02-17,0,59,0,0.0,3,0.0014719795128375803
0.0,2023-02-17,0,59,0,0.0,4,0.0010998614110183467
0.0,2023-02-17,0,59,0,0.0,5,0.0010054924852065904
0.0,2023-02-17,0,59,0,0.0,6,0.000973160555661137
0.0,2023-02-17,0,59,0,0.0,7,0.0009591226415711885
0.0,2023-02-17,0,59,0,0.0,8,0.0009526202597731596
0.0,2023-02-17,0,59,0,0.0,9,0.0008877698886350151
0.0,2023-02-17,0,59,0,0.0,10,0.0008533213649275902
0.0,2023-02-17,0,59,0,0.0,11,0.0005455661185602626
0.0,2023-02-17,0,59,0,0.0,12,0.000536767502613678
0.0,2023-02-17,0,59,0,0.0,15,0.00047342087534680665
0.0,2023-02-17,0,59,0,0.0,16,0.00046886702417592394
0.0,2023-02-17,0,59,0,0.0,17,8.434413188987766e-06
0.0,2023-02-17,0,59,0,0.0,18,1.412040044307241e-07
0.0,2023-02-17,0,59,0,0.0,20,8.375785808825895e-10
0.0,2023-02-17,0,59,0,0.0,154,0.0
0.0,2024-08-19,0,60,0,0.0,1,0.002675344239916649
0.0,2024-08-19,0,60,0,0.0,2,0.0019792414907276105
0.0,2024-08-19,0,60,0,0.0,3,0.0018057417112138897
0.0,2024-08-19,0,60,0,0.0,4,0.0017537441662567894
0.0,2024-08-19,0,60,0,0.0,5,0.0017278337340270642
0.0,2024-08-19,0,60,0,0.0,6,0.0016640731776461774
0.0,2024-08-19,0,60,0,0.0,7,0.0009858483120713986
0.0,2024-08-19,0,60,0,0.0,8,0.0008876876247274504
0.0,2024-08-19,0,60,0,0.0,14,0.000841917634477785
0.0,2024-08-19,0,60,0,0.0,15,0.0008384235777650164
0.0,2024-08-19,0,60,0,0.0,16,0.000822856499121404
0.0,2024-08-19,0,60,0,0.0,21,0.0008221555431683924
0.0,2024-08-19,0,60,0,0.0,22,9.993221252211928e-05
0.0,2024-08-19,0,60,0,0.0,23,5.390711960707344e-05
0.0,2024-08-19,0,60,0,0.0,24,2.653047192806718e-05
0.0,2024-08-19,0,60,0,0.0,27,2.2385085689306687e-05
0.0,2024-08-19,0,60,0,0.0,28,1.626803459662407e-05
0.0,2024-08-19,0,60,0,0.0,29,1.591828315684031e-05
0.0,2024-08-19,0,60,0,0.0,30,1.4096556735485011e-05
0.0,2024-08-19,0,60,0,0.0,34,1.39905097530967e-05
0.0,2024-08-19,0,60,0,0.0,35,6.5259681469730115e-06
0.0,2024-08-19,0,60,0,0.0,36,2.073970002802264e-06
0.0,2024-08-19,0,60,0,0.0,37,2.0476210529337766e-06
0.0,2024-08-19,0,60,0,0.0,38,1.5345299777120001e-06
0.0,2024-08-19,0,60,0,0.0,39,7.60176651539371e-07
0.0,2024-08-19,0,60,0,0.0,40,6.840631641590191e-07
0.0,2024-08-19,0,60,0,0.0,41,6.733213570820549e-07
0.0,2024-08-19,0,60,0,0.0,42,6.660230960136482e-07
0.0,2024-08-19,0,60,0,0.0,43,3.299239452080801e-07
0.0,2024-08-19,0,60,0,0.0,44,1.0654730687606501e-07
0.0,2024-08-19,0,60,0,0.0,46,1.0604698238831145e-07
0.0,2024-08-19,0,60,0,0.0,47,2.8517346221645746e-08
0.0,2024-08-19,0,60,0,0.0,50,4.906442426347117e-10
0.0,2024-08-19,0,60,0,0.0,51,9.680245118844027e-12
0.0,2024-08-19,0,60,0,0.0,52,1.174802245567548e-62
0.0,2024-08-19,0,60,0,0.0,54,8.0909057940129e-63
0.0,2024-08-19,0,60,0,0.0,186,0.0
0.0,2024-06-13,0,61,0,0.0,2,0.0019141563916829148
0.0,2024-06-13,0,61,0,0.0,3,0.0015547212950758733
0.0,2024-06-13,0,61,0,0.0,5,0.0015443440092480203
0.0,2024-06-13,0,61,0,0.0,6,0.001117185027966653
0.0,2024-06-13,0,61,0,0.0,7,0.0002329672619755614
0.0,2024-06-13,0,61,0,0.0,14,0.00023233493944439242
0.0,2024-06-13,0,61,0,0.0,15,2.824307991304603e-05
0.0,2024-06-13,0,61,0,0.0,18,1.0377285827852976e-05
0.0,2024-06-13,0,61,0,0.0,19,6.323225311689754e-07
0.0,2024-06-13,0,61,0,0.0,20,3.332054138222585e-08
0.0,2024-06-13,0,61,0,0.0,135,0.0
0.0,2025-11-10,0,62,0,0.0,188,0.0
0.0,2025-09-04,0,63,0,0.0,1,0.0042301817889389935
0.0,2025-09-04,0,63,0,0.0,2,5.045045469165688e-15
0.0,2025-09-04,0,63,0,0.0,3,4.9808701335139004e-15
0.0,2025-09-04,0,63,0,0.0,5,3.464399352387197e-15
0.0,2025-09-04,0,63,0,0.0,6,2.9149693715263932e-15
0.0,2025-09-04,0,63,0,0.0,7,2.883996841279544e-15
0.0,2025-09-04,0,63,0,0.0,8,2.096873292234356e-15
0.0,2025-09-04,0,63,0,0.0,10,1.5164707811267028e-15
0.0,2025-09-04,0,63,0,0.0,174,0.0
0.0,2025-10-07,0,64,2,0.0,2,0.0016823672810673358
0.0,2025-10-07,0,64,2,0.0,3,0.001325648076223382
1.0,2025-10-07,2,64,2,0.16666666666666666,169,0.0
0.0,2026-02-05,0,65,0,0.0,157,0.0
0.0,2025-10-29,0,66,0,0.0,1,0.0030826978446893178
0.0,2025-10-29,0,66,0,0.0,2,0.0017656097520190976
0.0,2025-10-29,0,66,0,0.0,3,0.00010750709698974452
0.0,2025-10-29,0,66,0,0.0,107,0.0
0.0,2024-07-11,0,67,0,0.0,1,0.012662896690873898
0.0,2024-07-11,0,67,0,0.0,2,0.004231691958063469
0.0,2024-07-11,0,67,0,0.0,3,0.0042121164173213555
0.0,2024-07-11,0,67,0,0.0,5,0.0030149754025890225
0.0,2024-07-11,0,67,0,0.0,7,0.002344980868680351
0.0,2024-07-11,0,67,0,0.0,8,3.271180732855256e-05
0.0,2024-07-11,0,67,0,0.0,172,0.0
0.0,2025-11-14,0,68,0,0.0,1,1.6247833713419778e-15
0.0,2025-11-14,0,68,0,0.0,2,8.070792108356191e-16
0.0,2025-11-14,0,68,0,0.0,3,4.334102686626765e-16
0.0,2025-11-14,0,68,0,0.0,4,3.592463697819385e-16
0.0,2025-11-14,0,68,0,0.0,5,3.4586511519689335e-16
0.0,2025-11-14,0,68,0,0.0,6,3.0912180789106374e-16
0.0,2025-11-14,0,68,0,0.0,7,2.0232425954632037e-16
0.0,2025-11-14,0,68,0,0.0,8,1.6677855074187367e-16
0.0,2025-11-14,0,68,0,0.0,9,1.412723869294632e-16
0.0,2025-11-14,0,68,0,0.0,10,1.3941108902192975e-16
0.0,2025-11-14,0,68,0,0.0,11,1.3506937713405443e-16
0.0,2025-11-14,0,68,0,0.0,12,1.112283829609685e-16
0.0,2025-11-14,0,68,0,0.0,13,1.0891581912055848e-16
0.0,2025-11-14,0,68,0,0.0,14,1.0679528261685428e-16
0.0,2025-11-14,0,68,0,0.0,15,1.0654100453467073e-16
0.0,2025-11-14,0,68,0,0.0,16,1.0443362031193829e-16
0.0,2025-11-14,0,68,0,0.0,17,1.0313341330307424e-16
0.0,2025-11-14,0,68,0,0.0,18,1.0294780364314294e-16
0.0,2025-11-14,0,68,0,0.0,19,1.0188076157657085e-16
0.0,2025-11-14,0,68,0,0.0,20,8.320056965603914e-17
0.0,2025-11-14,0,68,0,0.0,21,4.836487644146487e-17
0.0,2025-11-14,0,68,0,0.0,22,3.023619597279456e-17
0.0,2025-11-14,0,68,0,0.0,23,2.9894910026470537e-17
0.0,2025-11-14,0,68,0,0.0,24,2.930937651396484e-17
0.0,2025-11-14,0,68,0,0.0,25,2.4449610517529868e-17
0.0,2025-11-14,0,68,0,0.0,26,1.720319869461738e-17
0.0,2025-11-14,0,68,0,0.0,27,1.5577230080528944e-17
0.0,2025-11-14,0,68,0,0.0,28,1.169451544688505e-17
